NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
INFLAMMATORY RESPONSE%GOBP%GO:0006954	INFLAMMATORY RESPONSE%GOBP%GO:0006954		75	0.6364011	1.8866357	0.0	0.004561586	0.261	254	tags=57%, list=26%, signal=72%	
REGULATION OF HEMOPOIESIS%GOBP%GO:1903706	REGULATION OF HEMOPOIESIS%GOBP%GO:1903706		40	0.6573312	1.8864474	0.0	0.0044990983	0.261	121	tags=40%, list=13%, signal=44%	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818	NEGATIVE REGULATION OF CYTOKINE PRODUCTION%GOBP%GO:0001818		39	0.6653337	1.8863748	0.0	0.0044382997	0.261	95	tags=33%, list=10%, signal=35%	
CHEMOKINE SIGNALING%WIKIPATHWAYS_20250810%WP3929%HOMO SAPIENS	CHEMOKINE SIGNALING%WIKIPATHWAYS_20250810%WP3929%HOMO SAPIENS		18	0.742201	1.8859246	0.0	0.00439294	0.262	87	tags=50%, list=9%, signal=54%	
NEGATIVE REGULATION OF CELL DIFFERENTIATION%GOBP%GO:0045596	NEGATIVE REGULATION OF CELL DIFFERENTIATION%GOBP%GO:0045596		41	0.67054456	1.8852518	0.0	0.004444999	0.266	149	tags=39%, list=15%, signal=44%	
REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903037	REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903037		47	0.65467227	1.8840505	0.0	0.004523044	0.272	222	tags=57%, list=23%, signal=71%	
RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0009607	RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0009607		137	0.6147299	1.8821175	0.0	0.0045594918	0.276	187	tags=43%, list=19%, signal=46%	
POSITIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032731	POSITIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032731		15	0.74969643	1.8817024	0.0011148272	0.0045147897	0.277	85	tags=33%, list=9%, signal=36%	
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 93%375276	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME DATABASE ID RELEASE 93%375276		23	0.7207978	1.8810024	0.0010683761	0.004510468	0.28	131	tags=52%, list=14%, signal=59%	
CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219	CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219		40	0.6648277	1.8806024	0.0	0.0045064287	0.283	242	tags=70%, list=25%, signal=90%	
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250810%WP4630%HOMO SAPIENS	MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250810%WP4630%HOMO SAPIENS		17	0.7442849	1.8795637	0.0011185682	0.0045660734	0.29	145	tags=65%, list=15%, signal=75%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		18	0.7314385	1.8786117	0.0010952903	0.004599295	0.295	52	tags=33%, list=5%, signal=35%	
INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758	INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758		28	0.6769072	1.8743474	0.0	0.004992546	0.316	250	tags=75%, list=26%, signal=98%	
POSITIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030335	POSITIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030335		56	0.64799565	1.8729175	0.0	0.0050696013	0.325	131	tags=36%, list=14%, signal=39%	
POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS%GOBP%GO:0002684	POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS%GOBP%GO:0002684		118	0.6172448	1.8721486	0.0	0.00505925	0.326	237	tags=53%, list=25%, signal=61%	
REGULATION OF CELL DEVELOPMENT%GOBP%GO:0060284	REGULATION OF CELL DEVELOPMENT%GOBP%GO:0060284		56	0.636573	1.8705025	0.0	0.0051574884	0.335	121	tags=36%, list=13%, signal=38%	
REGULATION OF T CELL ACTIVATION%GOBP%GO:0050863	REGULATION OF T CELL ACTIVATION%GOBP%GO:0050863		43	0.6546706	1.870094	0.0	0.0051345443	0.338	235	tags=63%, list=24%, signal=79%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		15	0.7559382	1.8693507	0.0011223345	0.005135856	0.341	147	tags=67%, list=15%, signal=77%	
APOPTOSIS%WIKIPATHWAYS_20250810%WP254%HOMO SAPIENS	APOPTOSIS%WIKIPATHWAYS_20250810%WP254%HOMO SAPIENS		16	0.7442061	1.8688065	0.0	0.0051485505	0.344	121	tags=50%, list=13%, signal=56%	
REGULATION OF ANGIOGENESIS%GOBP%GO:0045765	REGULATION OF ANGIOGENESIS%GOBP%GO:0045765		31	0.6726603	1.8660648	0.0010235414	0.005276522	0.357	175	tags=48%, list=18%, signal=57%	
REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905952	REGULATION OF LIPID LOCALIZATION%GOBP%GO:1905952		17	0.7334262	1.8659172	0.0022123894	0.0052304477	0.358	87	tags=35%, list=9%, signal=38%	
CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216	CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216		41	0.6524049	1.8647134	0.0	0.0052644173	0.362	242	tags=68%, list=25%, signal=87%	
CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 93%1280215	CYTOKINE SIGNALING IN IMMUNE SYSTEM%REACTOME DATABASE ID RELEASE 93%1280215		132	0.6120012	1.8642123	0.0	0.005241724	0.364	217	tags=48%, list=22%, signal=53%	
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342		31	0.6726603	1.8598465	0.0	0.0057030795	0.393	175	tags=48%, list=18%, signal=57%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION		40	0.65445757	1.8597586	0.0	0.005665378	0.395	160	tags=43%, list=17%, signal=49%	
REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660	REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048660		15	0.7450919	1.8576384	0.006688963	0.0058339606	0.402	145	tags=47%, list=15%, signal=54%	
RESPONSE TO INTERLEUKIN-1%GOBP%GO:0070555	RESPONSE TO INTERLEUKIN-1%GOBP%GO:0070555		23	0.69697124	1.8574846	0.0	0.005774431	0.402	137	tags=57%, list=14%, signal=64%	
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0051896	REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0051896		22	0.7031368	1.8560351	0.0010672358	0.005853711	0.41	119	tags=41%, list=12%, signal=46%	
POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946	POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946		20	0.7136476	1.855423	0.0010787486	0.0058372207	0.413	222	tags=75%, list=23%, signal=95%	
